"","rn","Estimate","Est.Error","Q2.5","Q97.5"
"503","MMTChevrolet Corvette:MY2019:MileGrpATC1","-9.9713221554386e-10","3.76445470826055e-07","-7.49443975e-07","7.46216524999999e-07"
"504","MMTChevrolet Corvette:MY2019:MileGrpATC2","-6.54608877228067e-11","4.03210668546266e-07","-8.00772475e-07","8.14773425e-07"
"505","MMTChevrolet Corvette:MY2019:MileGrpATC3","0",".",".","."
"506","MMTChevrolet Corvette:MY2020","0",".",".","."
"507","MMTChevrolet Corvette:MY2020:MileGrpATC1","8.64883516584035e-09","6.6366681572019e-07","-1.329474e-06","1.33468225e-06"
"508","MMTChevrolet Corvette:MY2020:MileGrpATC2","0",".",".","."
"509","MMTChevrolet Cruze","-0.000172363569022368","0.0387441408672328","-0.0768363425","0.0757447824999999"
"510","MMTChevrolet Cruze:MY2018","5.26760084245613e-05","0.0479383717829504","-0.09406306","0.0945311475"
"511","MMTChevrolet Cruze:MY2018:MileGrpATC1","0.0256649744933185","0.0336693997984623","-0.0403562775","0.0905940074999999"
"512","MMTChevrolet Cruze:MY2018:MileGrpATC2","0.0266004964167237","0.0339131993791878","-0.0397546075","0.0937408999999998"
"513","MMTChevrolet Cruze:MY2018:MileGrpATC3","0",".",".","."
"514","MMTChevrolet Cruze:MY2019","0",".",".","."
"515","MMTChevrolet Cruze:MY2019:MileGrpATC1","-3.95213497749123e-05","0.0503949144101116","-0.0977351175","0.0995443849999999"
"516","MMTChevrolet Cruze:MY2019:MileGrpATC2","0.000298867457695614","0.0489218029715343","-0.095744185","0.0962587524999999"
"517","MMTChevrolet Cruze:MY2019:MileGrpATC3","0",".",".","."
"518","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent","4.10299493054825e-05","0.00782591127031339","-0.0153624975","0.01532155"
"519","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018","0.0140916483085393","0.00941471148197778","-0.0043681745","0.0327341125"
"520","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018:MileGrpATC1","-0.00821715341917342","0.00790966142986617","-0.023756665","0.00734627049999998"
"521","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018:MileGrpATC2","-0.0069997207805386","0.00692702278925801","-0.0206406725","0.00656488825"
"522","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2018:MileGrpATC3","0",".",".","."
"523","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2019","0.00564396607755519","0.00973276316973194","-0.0134678425","0.0246882325"
"524","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2019:MileGrpATC1","-0.00568154174681714","0.00879327808114724","-0.02287035","0.0117277925"
"525","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2019:MileGrpATC2","0.00368337711238498","0.00784521151266043","-0.0117082525","0.018997505"
"526","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2019:MileGrpATC3","0",".",".","."
"527","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020","0",".",".","."
"528","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020:MileGrpATC1","5.16321934453189e-05","0.0107240271123597","-0.0208311225","0.021188605"
"529","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020:MileGrpATC2","-4.54876663071491e-06","0.0101059125128132","-0.0198668625","0.019533825"
"530","MMTChevrolet Equinox/GMC Terrain/Pontiac Torrent:MY2020:MileGrpATC3","0",".",".","."
"531","MMTChevrolet Impala","9.29721632747675e-09","8.1332275782569e-07","-1.6692605e-06","1.675024e-06"
"532","MMTChevrolet Impala:MY2018","-1.09311076052851e-08","8.20881215337754e-07","-1.69712225e-06","1.6984125e-06"
"533","MMTChevrolet Impala:MY2018:MileGrpATC1","1.95292248205965e-09","1.8144778024589e-07","-3.63187175e-07","3.73515775e-07"
"534","MMTChevrolet Impala:MY2018:MileGrpATC2","2.01287655861754e-09","1.66967321469176e-07","-3.37061575e-07","3.4417945e-07"
"535","MMTChevrolet Impala:MY2018:MileGrpATC3","0",".",".","."
"536","MMTChevrolet Impala:MY2019","-9.54517748002632e-09","8.27600511738101e-07","-1.71320175e-06","1.70766199999999e-06"
"537","MMTChevrolet Impala:MY2019:MileGrpATC1","1.08339353083947e-09","1.97428540329862e-07","-3.98217425e-07","4.00895075e-07"
"538","MMTChevrolet Impala:MY2019:MileGrpATC2","2.38586330623246e-09","2.0546158730372e-07","-4.18852175e-07","4.24874e-07"
"539","MMTChevrolet Impala:MY2019:MileGrpATC3","0",".",".","."
"540","MMTChevrolet Impala:MY2020","0",".",".","."
"541","MMTChevrolet Impala:MY2020:MileGrpATC1","-1.38580265133772e-08","9.36497770279756e-07","-1.90735775e-06","1.8965845e-06"
"542","MMTChevrolet Impala:MY2020:MileGrpATC2","-1.13215191113684e-08","8.88174266812119e-07","-1.80548825e-06","1.798337e-06"
"543","MMTChevrolet Impala:MY2020:MileGrpATC3","0",".",".","."
"544","MMTChevrolet Malibu","1.46753326507588e-09","3.70261010299516e-07","-7.4270405e-07","7.31421125e-07"
"545","MMTChevrolet Malibu:MY2018","-1.07610919575746e-09","3.98583705833104e-07","-7.8648275e-07","8.15724975e-07"
"546","MMTChevrolet Malibu:MY2018:MileGrpATC1","2.88387073565789e-10","1.94321908582627e-07","-3.89980175e-07","3.92936499999999e-07"
"547","MMTChevrolet Malibu:MY2018:MileGrpATC2","3.93220096335965e-10","1.85288986427133e-07","-3.70161725e-07","3.76807874999999e-07"
"548","MMTChevrolet Malibu:MY2018:MileGrpATC3","0",".",".","."
"549","MMTChevrolet Malibu:MY2019","-4.21658781704824e-09","4.82363831956566e-07","-9.66626175e-07","9.78609799999999e-07"
"550","MMTChevrolet Malibu:MY2019:MileGrpATC1","4.64175289420175e-09","3.54001426737316e-07","-7.078814e-07","7.14245399999999e-07"
"551","MMTChevrolet Malibu:MY2019:MileGrpATC2","2.695375771925e-09","3.85972665631705e-07","-7.80590375e-07","7.63947199999999e-07"
"552","MMTChevrolet Malibu:MY2019:MileGrpATC3","0",".",".","."
"553","MMTChevrolet Malibu:MY2020","0",".",".","."
"554","MMTChevrolet Malibu:MY2020:MileGrpATC1","-1.79680500461184e-09","4.63795497125349e-07","-9.4452055e-07","9.31654549999998e-07"
"555","MMTChevrolet Malibu:MY2020:MileGrpATC2","-3.36021024151316e-09","4.41711945962588e-07","-8.8231005e-07","8.85768099999999e-07"
"556","MMTChevrolet Malibu:MY2020:MileGrpATC3","0",".",".","."
"557","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited","1.02966680039035e-05","0.0126629850582225","-0.02453981","0.024785765"
"558","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited:MY2019","0",".",".","."
"559","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited:MY2019:MileGrpATC1","0.0238756088875171","0.0184804897401729","-0.01256131","0.060207975"
"560","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited:MY2019:MileGrpATC2","2.79864807236844e-06","0.0183243402951778","-0.0360490225","0.03592633"
"561","MMTChevrolet Silverado 1500 LD/GMC Sierra 1500 Limited:MY2019:MileGrpATC3","0",".",".","."
"562","MMTChevrolet Silverado 1500/GMC Sierra 1500","-6.77484932136842e-05","0.0127258504188145","-0.0250357975","0.0247139474999999"
"563","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018","0.030811386142636","0.0149732849672425","0.00151191375","0.0605235975"
"564","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018:MileGrpATC1","-0.0306976893242087","0.0112721610358596","-0.05275385","-0.00857840600000002"
"565","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018:MileGrpATC2","-0.0307449758882456","0.0109251505740468","-0.0520156425","-0.00912445950000001"
"566","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2018:MileGrpATC3","0",".",".","."
"567","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2019","0.00988536495473026","0.016136685738632","-0.021886225","0.0415133074999999"
"568","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2019:MileGrpATC1","-0.00985948181892851","0.01360916262713","-0.0364436125","0.01682025"
"569","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2019:MileGrpATC2","0.00499221900350066","0.0132534549147775","-0.0211235275","0.0311080175"
"570","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2019:MileGrpATC3","0",".",".","."
"571","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020","0",".",".","."
"572","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020:MileGrpATC1","0.022797709058957","0.0166911323924745","-0.009805996","0.055724"
"573","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020:MileGrpATC2","0.0134430867590575","0.0170454183879926","-0.02017798","0.04679025"
"574","MMTChevrolet Silverado 1500/GMC Sierra 1500:MY2020:MileGrpATC3","0",".",".","."
"575","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD","2.57538544085044e-09","2.28889047947095e-07","-4.75557925e-07","4.86960349999999e-07"
"576","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018","-4.51852280352632e-09","3.00379402377441e-07","-6.36543275e-07","6.1534245e-07"
"577","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018:MileGrpATC1","2.35813690230175e-09","3.06832406150809e-07","-6.40578175e-07","6.44990024999999e-07"
"578","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018:MileGrpATC2","-1.89728547771491e-09","2.88560592875511e-07","-6.05052675e-07","5.86665825e-07"
"579","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2018:MileGrpATC3","0",".",".","."
"580","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2019","-1.06099652604825e-09","3.37363380825643e-07","-6.9526545e-07","7.02983474999998e-07"
"581","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2019:MileGrpATC1","-1.65354446050439e-09","3.4221914977845e-07","-7.19747125e-07","7.12739675e-07"
"582","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2019:MileGrpATC2","-4.01589609213158e-09","3.17006684467955e-07","-6.63151275e-07","6.5517095e-07"
"583","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2019:MileGrpATC3","0",".",".","."
"584","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020","0",".",".","."
"585","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020:MileGrpATC1","-3.34736045938566e-09","3.45514787691251e-07","-7.35297525e-07","7.12832424999999e-07"
"586","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020:MileGrpATC2","-1.11896504407895e-09","3.1214885960602e-07","-6.55563875e-07","6.507429e-07"
"587","MMTChevrolet Silverado 2500HD/GMC Sierra 2500HD:MY2020:MileGrpATC3","0",".",".","."
"588","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD","0.000418864822092544","0.0434098386186514","-0.083981065","0.085310735"
"589","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018","-0.000425883214969649","0.051053271245265","-0.1008307","0.0994490624999998"
"590","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018:MileGrpATC1","-0.000171620854912281","0.0483355594132307","-0.094903055","0.09539954"
"591","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018:MileGrpATC2","0.000199475032900439","0.0417408007723884","-0.0822005725","0.0817596124999999"
"592","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2018:MileGrpATC3","0",".",".","."
"593","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2019","0.0585830080198246","0.0503731269212259","-0.04033235","0.15744835"
"594","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2019:MileGrpATC1","-0.0590738170223136","0.0437683975108679","-0.14455605","0.0270109849999999"
"595","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2019:MileGrpATC2","-0.0589860339112404","0.0403579683288463","-0.1387739","0.0202255224999998"
"596","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2019:MileGrpATC3","0",".",".","."
"597","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2020","0",".",".","."
"598","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2020:MileGrpATC1","-8.90363937662281e-06","0.0643919221643894","-0.1254482","0.126156825"
"599","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2020:MileGrpATC2","-0.00027182898715614","0.0540164654772005","-0.1076573","0.10554625"
"600","MMTChevrolet Silverado 3500HD/GMC Sierra 3500HD:MY2020:MileGrpATC3","0",".",".","."
"601","MMTChevrolet Suburban/GMC Yukon XL","-0.000154587487785088","0.0252745536531627","-0.04909923","0.05005511"
"602","MMTChevrolet Suburban/GMC Yukon XL:MY2018","0.000210611403876974","0.0278000073751538","-0.0544165975","0.0540650725"
"603","MMTChevrolet Suburban/GMC Yukon XL:MY2018:MileGrpATC1","-3.46074223649123e-05","0.0309201699652525","-0.0606374475","0.0609838175"
"604","MMTChevrolet Suburban/GMC Yukon XL:MY2018:MileGrpATC2","-1.87368145881579e-05","0.0173611365304303","-0.034113345","0.033767605"
"605","MMTChevrolet Suburban/GMC Yukon XL:MY2018:MileGrpATC3","0",".",".","."
"606","MMTChevrolet Suburban/GMC Yukon XL:MY2019","0.000140164386249123","0.0287954148094826","-0.056546975","0.0568334424999999"
"607","MMTChevrolet Suburban/GMC Yukon XL:MY2019:MileGrpATC1","0.000188664524778509","0.0242538091517124","-0.0475156175","0.04843267"
"608","MMTChevrolet Suburban/GMC Yukon XL:MY2019:MileGrpATC2","0.0416548957046019","0.0208320335399208","0.001266098","0.0827801825"
"609","MMTChevrolet Suburban/GMC Yukon XL:MY2019:MileGrpATC3","0",".",".","."
"610","MMTChevrolet Suburban/GMC Yukon XL:MY2020","0",".",".","."
"611","MMTChevrolet Suburban/GMC Yukon XL:MY2020:MileGrpATC1","-9.13881084207895e-05","0.0358952712778435","-0.0703741375","0.0703444975"
"612","MMTChevrolet Suburban/GMC Yukon XL:MY2020:MileGrpATC2","5.17550858557017e-05","0.0382562154292785","-0.0753786775","0.0739354325"
"613","MMTChevrolet Suburban/GMC Yukon XL:MY2020:MileGrpATC3","0",".",".","."
"614","MMTChevrolet Tahoe/GMC Yukon","1.47283906372895e-09","3.19184778873919e-07","-6.31712625e-07","6.492765e-07"
"615","MMTChevrolet Tahoe/GMC Yukon:MY2018","-3.9672616317e-09","3.73762058467548e-07","-7.68204075e-07","7.372839e-07"
"616","MMTChevrolet Tahoe/GMC Yukon:MY2018:MileGrpATC1","1.65806686012719e-09","3.4659506184387e-07","-6.98564675e-07","7.05727525e-07"
"617","MMTChevrolet Tahoe/GMC Yukon:MY2018:MileGrpATC2","4.75475463089912e-09","2.65899024434102e-07","-5.33892e-07","5.43184524999999e-07"
"618","MMTChevrolet Tahoe/GMC Yukon:MY2018:MileGrpATC3","0",".",".","."
"619","MMTChevrolet Tahoe/GMC Yukon:MY2019","-2.66270595421053e-10","4.07765253550034e-07","-8.4640075e-07","8.15792874999998e-07"
"620","MMTChevrolet Tahoe/GMC Yukon:MY2019:MileGrpATC1","-4.55136354479386e-09","3.55014101882884e-07","-7.282971e-07","7.13097449999999e-07"
"621","MMTChevrolet Tahoe/GMC Yukon:MY2019:MileGrpATC2","-4.12186462847719e-10","3.26429052269532e-07","-6.53056525e-07","6.68486074999999e-07"
"622","MMTChevrolet Tahoe/GMC Yukon:MY2019:MileGrpATC3","0",".",".","."
"623","MMTChevrolet Tahoe/GMC Yukon:MY2020","0",".",".","."
"624","MMTChevrolet Tahoe/GMC Yukon:MY2020:MileGrpATC1","-2.67669531678991e-09","4.56695690095847e-07","-9.3195705e-07","9.05345074999998e-07"
"625","MMTChevrolet Tahoe/GMC Yukon:MY2020:MileGrpATC2","-6.74230416996491e-09","4.87765480135837e-07","-1.00697075e-06","9.59667524999999e-07"
"626","MMTChevrolet Tahoe/GMC Yukon:MY2020:MileGrpATC3","0",".",".","."
"627","MMTChevrolet Traverse","-2.4111146064807e-05","0.0083678626952569","-0.0163934","0.0162661"
"628","MMTChevrolet Traverse:MY2018","0.0116179224782796","0.00976079753113882","-0.00752863275","0.03051907"
"629","MMTChevrolet Traverse:MY2018:MileGrpATC1","-0.0114573274311232","0.0105059250442243","-0.03239199","0.00915943574999999"
"630","MMTChevrolet Traverse:MY2018:MileGrpATC2","-0.0116156341333943","0.00692205371938401","-0.025143185","0.002051701"
"631","MMTChevrolet Traverse:MY2018:MileGrpATC3","0",".",".","."
"632","MMTChevrolet Traverse:MY2019","4.45934251360965e-05","0.0097356318722579","-0.01901917","0.0190061675"
"633","MMTChevrolet Traverse:MY2019:MileGrpATC1","-7.95433140685526e-05","0.0095745829702864","-0.018814145","0.0188851125"
"634","MMTChevrolet Traverse:MY2019:MileGrpATC2","1.97624768587719e-06","0.00803696283243599","-0.0157702725","0.01583446"
"635","MMTChevrolet Traverse:MY2019:MileGrpATC3","0",".",".","."
"636","MMTChevrolet Traverse:MY2020","0",".",".","."
"637","MMTChevrolet Traverse:MY2020:MileGrpATC1","5.60816655394737e-05","0.0126800097823941","-0.0248160125","0.0245938425"
"638","MMTChevrolet Traverse:MY2020:MileGrpATC2","-4.23957808421053e-06","0.011892469720594","-0.02301547","0.02332685"
"639","MMTChevrolet Traverse:MY2020:MileGrpATC3","0",".",".","."
"640","MMTChevrolet Trax","-0.000419598592859211","0.0561763927383711","-0.1105299","0.110218075"
"641","MMTChevrolet Trax:MY2018","0.000397770608567544","0.0644913239323874","-0.127295725","0.1258553"
"642","MMTChevrolet Trax:MY2018:MileGrpATC1","-0.000341829580925132","0.0474763953830648","-0.0938154825","0.0919346324999999"
"643","MMTChevrolet Trax:MY2018:MileGrpATC2","0.000210157534525","0.0449769675629969","-0.0880471275","0.0890586549999999"
"644","MMTChevrolet Trax:MY2018:MileGrpATC3","0",".",".","."
"645","MMTChevrolet Trax:MY2019","0.000273153800821053","0.0622203422750241","-0.122373425","0.122248725"
"646","MMTChevrolet Trax:MY2019:MileGrpATC1","0.000143359465067368","0.0322457220350342","-0.062693045","0.0631668574999998"
"647","MMTChevrolet Trax:MY2019:MileGrpATC2","0.0627242485502561","0.0364093660729379","-0.008862822","0.13432635"
"648","MMTChevrolet Trax:MY2019:MileGrpATC3","0",".",".","."
"649","MMTChevrolet Trax:MY2020","0",".",".","."
"650","MMTChevrolet Trax:MY2020:MileGrpATC1","0.000570371994662719","0.061749468821854","-0.120752725","0.121707549999999"
"651","MMTChevrolet Trax:MY2020:MileGrpATC2","4.44470552622807e-05","0.0686401461512951","-0.135816075","0.13438285"
"652","MMTChevrolet Trax:MY2020:MileGrpATC3","0",".",".","."
"653","MMTChevrolet Volt","3.63743856564912e-10","2.46395027118129e-07","-4.97499925e-07","4.95781624999999e-07"
"654","MMTChevrolet Volt:MY2018","8.51880998517544e-10","3.23660657247874e-07","-6.4932155e-07","6.58977349999997e-07"
"655","MMTChevrolet Volt:MY2018:MileGrpATC1","-1.2164703140307e-09","2.4859453954023e-07","-4.98528725e-07","5.07329124999999e-07"
"656","MMTChevrolet Volt:MY2018:MileGrpATC2","-3.81385611820176e-10","2.73954981273971e-07","-5.55597375e-07","5.66721774999998e-07"
"657","MMTChevrolet Volt:MY2018:MileGrpATC3","0",".",".","."
"658","MMTChevrolet Volt:MY2019","0",".",".","."
"659","MMTChevrolet Volt:MY2019:MileGrpATC1","4.31930084587281e-10","3.57197052543161e-07","-7.2303075e-07","7.15927124999999e-07"
"660","MMTChevrolet Volt:MY2019:MileGrpATC2","-8.47102443732895e-10","3.39051578252838e-07","-6.83945675e-07","6.8767945e-07"
"661","MMTChevrolet Volt:MY2019:MileGrpATC3","0",".",".","."
"662","MMTGMC Acadia/Saturn Outlook","1.10320195114035e-09","3.97713133201843e-07","-7.95799225e-07","7.88426699999999e-07"
"663","MMTGMC Acadia/Saturn Outlook:MY2018","-3.97066376407456e-09","4.44320313545363e-07","-8.908839e-07","8.86002449999999e-07"
"664","MMTGMC Acadia/Saturn Outlook:MY2018:MileGrpATC1","1.13434115429013e-09","2.74261818770678e-07","-5.548358e-07","5.61070775e-07"
"665","MMTGMC Acadia/Saturn Outlook:MY2018:MileGrpATC2","1.78921098739035e-09","2.50831187666292e-07","-5.033447e-07","5.10596824999999e-07"
"666","MMTGMC Acadia/Saturn Outlook:MY2018:MileGrpATC3","0",".",".","."
"667","MMTGMC Acadia/Saturn Outlook:MY2019","6.99672708381582e-11","4.28098654406429e-07","-8.507911e-07","8.65325499999999e-07"
"668","MMTGMC Acadia/Saturn Outlook:MY2019:MileGrpATC1","1.73251028798245e-11","2.4653809190865e-07","-4.968371e-07","4.9742355e-07"
"669","MMTGMC Acadia/Saturn Outlook:MY2019:MileGrpATC2","-5.19936240508772e-10","2.10973548685257e-07","-4.287412e-07","4.25827925e-07"
"670","MMTGMC Acadia/Saturn Outlook:MY2019:MileGrpATC3","0",".",".","."
"671","MMTGMC Acadia/Saturn Outlook:MY2020","0",".",".","."
"672","MMTGMC Acadia/Saturn Outlook:MY2020:MileGrpATC1","-1.69297329219298e-09","4.52048413989358e-07","-8.972143e-07","9.1127395e-07"
"673","MMTGMC Acadia/Saturn Outlook:MY2020:MileGrpATC2","-2.92752075031579e-09","4.81545174784746e-07","-9.56414875e-07","9.63951024999999e-07"
"674","MMTGMC Acadia/Saturn Outlook:MY2020:MileGrpATC3","0",".",".","."
"675","MMTChrysler 300","-7.03463361982193e-09","5.14732148888545e-07","-1.0246265e-06","9.81490449999998e-07"
"676","MMTChrysler 300:MY2018","5.36267012544298e-09","5.4862957008264e-07","-1.0560715e-06","1.08311175e-06"
"677","MMTChrysler 300:MY2018:MileGrpATC1","1.03557929807017e-10","3.32211377473114e-07","-6.47793825e-07","6.42175024999998e-07"
"678","MMTChrysler 300:MY2018:MileGrpATC2","1.80364444763553e-09","2.4318005426705e-07","-4.7216395e-07","4.738573e-07"
"679","MMTChrysler 300:MY2018:MileGrpATC3","0",".",".","."
"680","MMTChrysler 300:MY2019","7.86196020099123e-09","5.59165442502507e-07","-1.066542e-06","1.11440075e-06"
"681","MMTChrysler 300:MY2019:MileGrpATC1","-4.54622625669737e-10","2.85847103589736e-07","-5.5274085e-07","5.645353e-07"
"682","MMTChrysler 300:MY2019:MileGrpATC2","-3.12535679955307e-09","2.98377639952695e-07","-5.7464865e-07","5.8252165e-07"
"683","MMTChrysler 300:MY2019:MileGrpATC3","0",".",".","."
"684","MMTChrysler 300:MY2020","0",".",".","."
"685","MMTChrysler 300:MY2020:MileGrpATC1","9.89350681495176e-09","8.86364478678966e-07","-1.721391e-06","1.73492875e-06"
"686","MMTChrysler 300:MY2020:MileGrpATC3","0",".",".","."
"687","MMTChrysler Aspen/Dodge Durango","-4.98779853686842e-10","4.30080803369517e-07","-8.78497925e-07","8.7857625e-07"
"688","MMTChrysler Aspen/Dodge Durango:MY2018","1.17247358427193e-09","4.63747340951801e-07","-9.3647615e-07","9.574475e-07"
"689","MMTChrysler Aspen/Dodge Durango:MY2018:MileGrpATC1","4.89644975098245e-10","2.87998743116754e-07","-5.93616925e-07","6.057545e-07"
"690","MMTChrysler Aspen/Dodge Durango:MY2018:MileGrpATC2","9.19956316099122e-10","2.56749091932628e-07","-5.2553235e-07","5.2376955e-07"
"691","MMTChrysler Aspen/Dodge Durango:MY2018:MileGrpATC3","0",".",".","."
"692","MMTChrysler Aspen/Dodge Durango:MY2019","2.32815046267543e-10","5.72784447126007e-07","-1.1797085e-06","1.163289e-06"
"693","MMTChrysler Aspen/Dodge Durango:MY2019:MileGrpATC1","2.04564924603509e-09","4.60453532569331e-07","-9.352529e-07","9.67112699999998e-07"
"694","MMTChrysler Aspen/Dodge Durango:MY2019:MileGrpATC2","-1.59242593364035e-10","4.47711336727385e-07","-9.01049725e-07","9.29402125e-07"
"695","MMTChrysler Aspen/Dodge Durango:MY2019:MileGrpATC3","0",".",".","."
"696","MMTChrysler Aspen/Dodge Durango:MY2020","0",".",".","."
"697","MMTChrysler Aspen/Dodge Durango:MY2020:MileGrpATC1","8.48684705241222e-11","5.27539854106438e-07","-1.06845e-06","1.09140075e-06"
"698","MMTChrysler Aspen/Dodge Durango:MY2020:MileGrpATC2","4.6879636377193e-09","5.13870983357214e-07","-1.05849325e-06","1.04993075e-06"
"699","MMTChrysler Aspen/Dodge Durango:MY2020:MileGrpATC3","0",".",".","."
"700","MMTChrysler Pacifica","6.68830933319781e-05","0.0157789181593939","-0.0307722775","0.0306674924999999"
"701","MMTChrysler Pacifica:MY2018","0.0138878744496978","0.0171909709152964","-0.019705655","0.047795365"
"702","MMTChrysler Pacifica:MY2018:MileGrpATC1","-0.0139706248254532","0.0104560867405421","-0.0345412475","0.00626189599999999"
"703","MMTChrysler Pacifica:MY2018:MileGrpATC2","-0.0139920614379671","0.00963059961999882","-0.03300599","0.00463822074999997"
"704","MMTChrysler Pacifica:MY2018:MileGrpATC3","0",".",".","."
"705","MMTChrysler Pacifica:MY2019","0.0140540224333649","0.018348620762589","-0.02179793","0.050094625"
"706","MMTChrysler Pacifica:MY2019:MileGrpATC1","-0.0141289179698144","0.0180782900330589","-0.04976299","0.020934275"
"707","MMTChrysler Pacifica:MY2019:MileGrpATC2","-0.014009236592018","0.0134660610939968","-0.040393635","0.012157735"
"708","MMTChrysler Pacifica:MY2019:MileGrpATC3","0",".",".","."
"709","MMTChrysler Pacifica:MY2020","0",".",".","."
"710","MMTChrysler Pacifica:MY2020:MileGrpATC1","0.0249728501885219","0.0202766657234496","-0.014880495","0.0648815875"
"711","MMTChrysler Pacifica:MY2020:MileGrpATC2","0.000118540283744298","0.0215171865161669","-0.0412754225","0.0427070074999999"
"712","MMTChrysler Pacifica:MY2020:MileGrpATC3","0",".",".","."
"713","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan","7.94417282355264e-05","0.0921994975733961","-0.1823954","0.183468325"
"714","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2018","0.0415898869893566","0.095008894776928","-0.1442796","0.227641775"
"715","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2018:MileGrpATC1","0.0411924267343846","0.0521532945699513","-0.0606746425","0.1438135"
"716","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2018:MileGrpATC2","-0.0414385314449974","0.0469356561957073","-0.133275425","0.0502755199999999"
"717","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2018:MileGrpATC3","0",".",".","."
"718","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2019","-5.34292439986843e-05","0.0957493910906871","-0.189292275","0.187891675"
"719","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2019:MileGrpATC1","0.038056847820871","0.0416195143557803","-0.04318688","0.119450525"
"720","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2019:MileGrpATC2","-0.000144698319086842","0.0520733959547195","-0.102223725","0.10180505"
"721","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2019:MileGrpATC3","0",".",".","."
"722","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2020","0",".",".","."
"723","MMTChrysler Town & Country/Dodge Grand Caravan/Chrysler Voyager/Dodge Caravan:MY2020:MileGrpATC1","-0.000474837814705702","0.184931401770416","-0.3644758","0.36382725"
